CAI Type,Subcategory,Entity name,"NCES ID
(IPEDS or PSS school ID)",Entity number,CMS number,FRN,Location ID,Street address,City,State or territory,Zip code,Longitude,Latitude,Broadband Need,Broadband Availability
F,EMS,Walla Walla Co FPD #7,,,,,,,,,,-118.31429,46.29839,,
F,EMS,Walla Walla Co FPD #8,,,,,,,,,,-118.15637,46.13957,,
F,EMS,Walla Walla Co. FD #1,,,,,,,,,,-118.44836,46.40894,,
F,EMS,Walla Walla FD Ambulance,,,,,,,,,,-118.35117,46.05946,,
F,EMS,Walla Walla FD Ambulance,,,,,,,,,,-118.30369,46.07469,,
F,EMS,Wapato Fire Dept,,,,,,,,,,-120.43074,46.45567,,
F,EMS,Washougal Fire Department,,,,,,,,,,-122.35671,45.57754,,
F,EMS,Waterville Ambulance Service,,,,,,,,,,-120.07111,47.64391,,
F,EMS,Wenatchee Fire and Rescue,,,,,,,,,,-120.31305,47.42161,,
F,EMS,Westport Fire Department,,,,,,,,,,-124.10352,46.88938,,
F,EMS,Whatcom County FPD #1,,,,,,,,,,-122.28814,48.84598,,
F,EMS,Whatcom County FPD #1,,,,,,,,,,-122.34262,48.92064,,
F,EMS,Whatcom County FPD #10,,,,,,,,,,-122.443,48.75906,,
F,EMS,Whatcom County FPD #11,,,,,,,,,,-122.6889,48.71389,,
F,EMS,Whatcom County FPD #14,,,,,,,,,,-122.21445,48.82361,,
F,EMS,Whatcom County FPD #14,,,,,,,,,,-122.15746,48.83641,,
F,EMS,Whatcom County FPD #14,,,,,,,,,,-122.26406,48.99595,,
F,EMS,Whatcom County FPD #16,,,,,,,,,,-122.20272,48.71622,,
F,EMS,Whatcom County FPD #17,,,,,,,,,,-122.70911,48.79875,,
F,EMS,Whatcom County FPD #17,,,,,,,,,,-122.68599,48.80552,,
F,EMS,Whatcom County FPD #18,,,,,,,,,,-122.32487,48.65752,,
F,EMS,Whatcom County FPD #18,,,,,,,,,,-122.31376,48.67435,,
F,EMS,Whatcom County FPD #19,,,,,,,,,,-121.94701,48.8893,,
F,EMS,Whatcom County FPD #2,,,,,,,,,,-122.33206,48.71594,,
F,EMS,Whatcom County FPD #2,,,,,,,,,,-122.40346,48.74565,,
F,EMS,Whatcom County FPD #4,,,,,,,,,,-122.35473,48.75611,,
F,EMS,Whatcom County FPD #4,,,,,,,,,,-122.4639,48.78893,,
F,EMS,Whatcom County FPD #4,,,,,,,,,,-122.4145,48.79171,,
F,EMS,Whatcom County FPD #5,,,,,,,,,,-123.04444,48.98881,,
F,EMS,Whatcom County FPD #6,,,,,,,,,,-122.48504,48.66573,,
F,EMS,Whatcom County FPD #7,,,,,,,,,,-122.54047,48.83553,,
F,EMS,Whatcom County FPD #7,,,,,,,,,,-122.59124,48.85074,,
F,EMS,Whatcom County FPD #7,,,,,,,,,,-122.61692,48.86212,,
F,EMS,Whatcom County FPD #7,,,,,,,,,,-122.70081,48.88451,,
F,EMS,Whatcom County FPD #7,,,,,,,,,,-122.78121,48.89234,,
F,EMS,Whatcom County FPD #8,,,,,,,,,,-122.66865,48.73636,,
F,EMS,Whatcom County FPD #8,,,,,,,,,,-122.52018,48.76884,,
F,EMS,Whatcom County FPD #9,,,,,,,,,,-122.40182,48.66657,,
F,EMS,Whatcom County FPD #9,,,,,,,,,,-122.39944,48.6903,,
F,EMS,Whatcom Medic One,,,,,,,,,,-122.49704,48.71973,,
F,EMS,Whatcom Medic One,,,,,,,,,,-122.47554,48.74398,,
F,EMS,Whatcom Medic One,,,,,,,,,,-122.48695,48.75992,,
F,EMS,Whatcom Medic One,,,,,,,,,,-122.44184,48.7608,,
F,EMS,Whatcom Medic One,,,,,,,,,,-122.49697,48.77597,,
F,EMS,Whatcom Medic One,,,,,,,,,,-122.47765,48.78856,,
F,EMS,Whatcom Medic One,,,,,,,,,,-122.43258,48.83458,,
F,EMS,Whatcom Medic One,,,,,,,,,,-122.58315,48.89201,,
F,EMS,White Swan Ambulance,,,,,,,,,,-120.73307,46.37494,,
F,EMS,Whitman County FPD #11,,,,,,,,,,-117.35541,47.00629,,
F,EMS,Whitman County FPD #12,,,,,,,,,,-117.13689,46.6315,,
F,EMS,Whitman County FPD #12,,,,,,,,,,-117.19212,46.7309,,
F,EMS,WHITMAN COUNTY PHD #2,,,,,,,,,,-117.13546,47.00769,,
F,EMS,WHITMAN COUNTY PHD #2,,,,,,,,,,-117.0461,47.0894,,
F,EMS,Whitman FD #14,,,,,,,,,,-117.08685,46.53793,,
F,EMS,Whitman FD #14,,,,,,,,,,-117.12668,46.57019,,
F,EMS,Whitman FPD #5,,,,,,,,,,-117.92615,47.18564,,
F,EMS,Wilbur Fire Department,,,,,,,,,,-118.70524,47.7586,,
F,EMS,Wilbur Fire Department,,,,,,,,,,-118.70503,47.75917,,
F,EMS,Woodinville Fire & Life Safety,,,,,,,,,,-122.08158,47.71791,,
F,EMS,Woodinville Fire & Life Safety,,,,,,,,,,-122.16946,47.7307,,
F,EMS,Woodinville Fire & Life Safety,,,,,,,,,,-122.15994,47.75616,,
F,EMS,Woodinville Fire & Life Safety,,,,,,,,,,-122.08032,47.75792,,
F,EMS,Woodland Fire Department,,,,,,,,,,-122.74692,45.90141,,
F,EMS,Woodland Fire Department,,,,,,,,,,-122.67271,45.90288,,
F,EMS,Woodland Fire Department,,,,,,,,,,-122.73939,45.91776,,
F,EMS,Yakima Co FD #1,,,,,,,,,,-120.71089,46.67145,,
F,EMS,Yakima Co FD #1,,,,,,,,,,-120.75174,46.70009,,
F,EMS,Yakima Co FD #12,,,,,,,,,,-120.86686,46.53561,,
F,EMS,Yakima Co FD #12,,,,,,,,,,-120.62969,46.55783,,
F,EMS,Yakima Co FD #3,,,,,,,,,,-120.70139,46.73063,,
F,EMS,Yakima Co FD #4,,,,,,,,,,-120.38597,46.55793,,
F,EMS,Yakima Co FD #4,,,,,,,,,,-120.40354,46.57116,,
F,EMS,Yakima Co FD #4,,,,,,,,,,-120.44675,46.60751,,
F,EMS,Yakima Co FD #6,,,,,,,,,,-120.59449,46.64339,,
F,EMS,Yakima Co FD #6,,,,,,,,,,-120.61432,46.65712,,
F,EMS,Yakima Co FD #9,,,,,,,,,,-120.65102,46.65062,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-119.99902,46.2135,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-119.90373,46.25539,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.14658,46.25845,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.01041,46.32377,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.19425,46.33853,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.08428,46.34555,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.46036,46.37404,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.31522,46.3812,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.73041,46.38402,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.25945,46.40146,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.54376,46.40278,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.31397,46.42944,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.4299,46.44272,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.35968,46.45538,,
F,EMS,Yakima County Fire District 5,,,,,,,,,,-120.46106,46.49987,,
F,EMS,Zillah Fire Dept,,,,,,,,WA,,-120.25178,46.40336,,
F,Fire,Aberdeen Fire Department,,,,,,700 West Market Street,Aberdeen,WA,98520,-123.8259465,46.97139574,,
F,Fire,Aberdeen Fire Department Station 2,,,,,,700 West Curtis Street Place,Aberdeen,WA,98520,-123.7982429,46.97152363,,
F,Fire,Adams County Fire District 1 / Ritzville Fire Department,,,,,,206 West 1st Avenue,Ritzville,WA,99169,-118.3790122,47.12528602,,
F,Fire,Adams County Fire District 4 Station 2,,,,,,McFaddon Road,Sprague,WA,99032,-117.977732,47.299844,,
F,Fire,Adams County Fire District 4 Station 3,,,,,,1178 North McCall Road,Lamont,WA,99017,-118.0147287,47.06077474,,
F,Fire,Adams County Fire District 5,,,,,,220 South Broadway Avenue,Othello,WA,99344,-119.175696,46.82398545,,
F,Fire,Adams County Fire Protection District 2,,,,,,118 West 2nd Street,Lind,WA,99341,-118.6153859,46.97185174,,
F,Fire,Adams County Fire Protection District 7,,,,,,175 Northeast Main Street,Washtucna,WA,99371,-118.312814,46.75383,,
F,Fire,Airway Heights Fire Department,,,,,,1208 South Lundstrom Street,Airway Heights,WA,99001,-117.5931331,47.64493793,,
F,Fire,Albion Fire and Emergency Medical Services,,,,,,310 F Street,Albion,WA,99102,-117.25079,46.793632,,
F,Fire,Anacortes Fire Department,,,,,,9029 Molly Lane,Anacortes,WA,98221,-122.5462698,48.46101812,,
F,Fire,Anacortes Fire Department,,,,,,5209 Sunset Avenue,Anacortes,WA,98221,-122.6744079,48.49952091,,
F,Fire,Anacortes Fire Department,,,,,,1016 13th Street,Anacortes,WA,98221,-122.6129125,48.51179817,,
F,Fire,Arlington Fire Department Station 46,,,,,,137 North Macleod Avenue,Arlington,WA,98223,-122.1251851,48.19292778,,
F,Fire,Arlington Fire Department Station 47,,,,,,6231 188th Street Northeast,Arlington,WA,98223,-122.1475406,48.16657556,,
F,Fire,Asotin County Fire Department Lewiston Medic 73,,,,,,2314 Appleside Boulevard,Clarkston,WA,99403,-117.0826792,46.39565476,,
F,Fire,Asotin Fire Department,,,,,,207 2nd Street,Asotin,WA,99402,-117.046292,46.339329,,
F,Fire,Bainbridge Island Fire Department Station 21 Headquarters,,,,,,8895 Madison Avenue Northeast,Bainbridge Island,WA,98110,-122.5200599,47.64433309,,
F,Fire,Bainbridge Island Fire Department Station 22,,,,,,7934 Northeast Bucklin Hill Road,Bainbridge Island,WA,98110,-122.5440951,47.62145369,,
F,Fire,Bainbridge Island Fire Department Station 23,,,,,,12985 Phelps Road Northeast,Bainbridge Island,WA,98110,-122.5389547,47.68112978,,
F,Fire,Beaver Fire Department,,,,,,US Highway 101 North,Beaver,WA,98305,-124.317426,48.058026,,
F,Fire,Bellevue Fire Department Station 1,,,,,,766 Bellevue Way Southeast,Bellevue,WA,98004,-122.2016852,47.61702238,,
F,Fire,Bellevue Fire Department Station 2,,,,,,2802 148th Avenue Southeast,Bellevue,WA,98007,-122.1427259,47.58537913,,
F,Fire,Bellevue Fire Department Station 3,,,,,,16100 Northeast 8th Street,Bellevue,WA,98008,-122.1243943,47.61696915,,
F,Fire,Bellevue Fire Department Station 4,,,,,,4216 Factoria Boulevard Southeast,Bellevue,WA,98006,-122.1694552,47.57021176,,
F,Fire,Bellevue Fire Department Station 5,,,,,,9621 Northeast 24th Street,Bellevue,WA,98004,-122.2120199,47.63196384,,
F,Fire,Bellevue Fire Department Station 6,,,,,,1850 132nd Avenue Northeast,Bellevue,WA,98005,-122.1643831,47.62661298,,
F,Fire,Bellevue Fire Department Station 7,,,,,,11900 Southeast 8th Street,Bellevue,WA,98005,-122.1825348,47.60338649,,
F,Fire,Bellevue Fire Department Station 8,,,,,,5701 Lakemont Boulevard Southeast,Bellevue,WA,98006,-122.1255795,47.55245493,,
F,Fire,Bellevue Fire Department Station 9,,,,,,12412 Newcastle Way,Bellevue,WA,98006,-122.1745013,47.54095813,,
F,Fire,Bellingham Airport Aircraft Rescue and Fire Fighting Station,,,,,,2005 West Bakerview Road,Bellingham,WA,98226,-122.5326243,48.78959304,,
F,Fire,Bellingham City Fire Department Station 4,,,,,,2306 Yew Street,Bellingham,WA,98225,-122.4425832,48.76057821,,
F,Fire,Bellingham City Fire Department Station 5,,,,,,3314 Northwest Avenue,Bellingham,WA,98225,-122.4978889,48.77655813,,
F,Fire,Bellingham City Fire Department Station 6,,,,,,4060 Deemer Road,Bellingham,WA,98225,-122.4784303,48.78797201,,
F,Fire,Bellingham Fire Department Fairhaven Hose Company 2,,,,,,1590 Harris Avenue,Bellingham,WA,98225,-122.4973835,48.72013187,,
F,Fire,Bellingham Fire Department Station 1,,,,,,1800 Broadway,Bellingham,WA,98225,-122.4872934,48.76052585,,
F,Fire,Bellingham Fire Department Station 3,,,,,,1111 Indian Street,Bellingham,WA,98225,-122.4757328,48.74385541,,
F,Fire,Benton County Fire District 1 Station 110,,,,,,2700 South Olympia Street,Kennewick,WA,99337,-119.1379851,46.18394207,,
F,Fire,Benton County Fire District 1 Station 120,,,,,,30004 South Finley Road,Kennewick,WA,99337,-119.0338471,46.16480766,,
F,Fire,Benton County Fire District 1 Station 130,,,,,,1321 North Grant Street,Kennewick,WA,99337,-119.1943917,46.22440409,,
F,Fire,Benton County Fire District 1 Station 140,,,,,,7704 South Bermuda Road,Kennewick,WA,99338,-119.3023484,46.20052238,,
F,Fire,Benton County Fire District 1 Station 150,,,,,,56205 East Badger Road,Kennewick,WA,99337,-119.38008,46.216563,,
F,Fire,Benton County Fire District 1 Station 160,,,,,,144610 East Law Lane,Kennewick,WA,99337,-119.1962973,46.166561,,
F,Fire,Benton County Fire District 2,,,,,,1304 Dale Street,Benton City,WA,99320,-119.493395,46.264571,,
F,Fire,Benton County Fire District 2 Station 220,,,,,,490504 North Whitmore Prairie Northwest,Benton City,WA,99320,-119.532003,46.283775,,
F,Fire,Benton County Fire District 6,,,,,,48001 Prior Avenue,Patterson,WA,99345,-119.601401,45.940159,,
F,Fire,Benton County Fire District 6,,,,,,3rd and Nunn Street,Plymouth,WA,99346,-119.354895,45.936139,,
F,Fire,Benton County Fire District 6,,,,,,107401 South 292 P R Southwest,Prosser,WA,99350,-119.558503,46.05855,,
F,Fire,Benton County Fire Protection District 4,,,,,,2604 Bombing Range Road,West Richland,WA,99353,-119.3464485,46.27681761,,
F,Fire,Benton County Fire Protection District 4 Station 410,,,,,,1400 North Harrington Road,West Richland,WA,99353,-119.399934,46.342866,,
F,Fire,Benton County Fire Protection District 5 Station 510,,,,,,53503 South Travis Road,Prosser,WA,99350,-119.454649,46.134127,,
F,Fire,Benton County Fire Protection District 5 Station 520,,,,,,37301 West County Well Road,Prosser,WA,99350,-119.574678,46.186485,,
F,Fire,Benton County Fire Protection District 5 Station 530,,,,,,33501 South Hickman Road,Prosser,WA,99350,-119.685469,46.16742239,,
F,Fire,Benton County Fire Protection District 5 Station 540,,,,,,99202 South State Route 221,Prosser,WA,99350,-119.6020953,46.07588366,,
F,Fire,Bingen Fire Department,,,,,,112 North Ash Street,Bingen,WA,98605,-121.46699,45.716242,,
F,Fire,Boeing Fire Department,,,,,,18001 Canyon Road East,Puyallup,WA,98375,-122.3567759,47.09306779,,
F,Fire,Boeing Fire Department  Airport Station 1,,,,,,7900 East Marginal Way South,Tukwila,WA,98108,-122.3087417,47.53163671,,
F,Fire,Boeing Fire Department Station 3,,,,,,Airport Road,Everett,WA,98204,-122.270877,47.906551,,
F,Fire,Bothell Fire and EMS Canyon Park Firehouse Station 45,,,,,,1608 217th Place Southeast,Bothell,WA,98021,-122.2131287,47.80060664,,
F,Fire,Bothell Fire and EMS Downtown Firehouse Station 42,,,,,,10726 Beardslee Boulevard,Bothell,WA,98011,-122.1964499,47.76213319,,
F,Fire,Bothell Fire and EMS Queensborough Firehouse Station 44,,,,,,330 228th Street Southwest,Bothell,WA,98021,-122.2375606,47.79140032,,
F,Fire,Bremerton Fire Department,,,,,,911 Park Avenue,Bremerton,WA,98337,-122.6302077,47.56951847,,
F,Fire,Bremerton Fire Department Station 3,,,,,,3031 Olympus Drive Northeast,Bremerton,WA,98310,-122.6188019,47.59075809,,
F,Fire,Bremerton Fire Station 2,,,,,,5005 Kitsap Way,Bremerton,WA,98312,-122.6820038,47.56963306,,
F,Fire,Brewster City Fire Department,,,,,,108 South 3rd Street,Brewster,WA,98812,-119.7793436,48.09905093,,
F,Fire,Bridgeport Volunteer Fire and Rescue,,,,,,1200 Columbia Avenue,Bridgeport,WA,98813,-119.6728602,48.00903094,,
F,Fire,Bucoda Fire Department,,,,,,110 North Main Street,Bucoda,WA,98530,-122.8684402,46.79936452,,
F,Fire,Burlington Fire Department,,,,,,350 Sharon Avenue,Burlington,WA,98233,-122.3328315,48.46985603,,
F,Fire,Camano Island Fire and Rescue Administration,,,,,,811 North Sunrise Boulevard,Camano Island,WA,98282,-122.4557119,48.2403622,,
F,Fire,Camas - Washougal Fire Department Station 43,,,,,,1400 A Street,Washougal,WA,98671,-122.3567577,45.57784179,,
F,Fire,Camas Fire Department Station 41,,,,,,616 Northeast 4th Avenue,Camas,WA,98607,-122.4022262,45.58679387,,
F,Fire,Camas Fire Department Station 42,,,,,,4321 Northwest Parker Street,Camas,WA,98607,-122.4506252,45.60894526,,
F,Fire,Carbonado Fire Department,,,,,,819 8th Avenue,Carbonado,WA,98323,-122.055923,47.078731,,
F,Fire,Cathlamet Fire Department,,,,,,100 Main Street,Cathlamet,WA,98612,-123.3847578,46.2015226,,
F,Fire,Cathlamet Fire Department Station 2,,,,,,255 2nd Street,Cathlamet,WA,98612,-123.3822138,46.20061346,,
F,Fire,Central Kitsap Fire and Rescue Headquarters,,,,,,5300 Northwest Newberry Hill Road,Silverdale,WA,98383,-122.7213113,47.63562364,,
F,Fire,Central Kitsap Fire and Rescue Station 41 Meadowdale,,,,,,7600 Old Military Road Northeast,Bremerton,WA,98311,-122.63744,47.63262331,,
F,Fire,Central Kitsap Fire and Rescue Station 42 - Island Lake,,,,,,14061 Central Valley Road Northwest,Poulsbo,WA,98370,-122.6495034,47.68955459,,
F,Fire,Central Kitsap Fire and Rescue Station 45 North Perry,,,,,,3725 Trenton Avenue Northeast,Bremerton,WA,98310,-122.6077918,47.59748085,,
F,Fire,Central Kitsap Fire and Rescue Station 51 Silverdale,,,,,,10955 Silverdale Way Northwest,Silverdale,WA,98383,-122.6842008,47.66260651,,
F,Fire,Central Kitsap Fire and Rescue Station 52 Olympic View,,,,,,15393 Olympic View Road Northwest,Silverdale,WA,98393,-122.7371166,47.70254384,,
F,Fire,Central Kitsap Fire and Rescue Station 53 Seabeck,,,,,,15543 Seabeck Highway Northwest,Seabeck,WA,98380,-122.8318363,47.6383401,,
F,Fire,Central Kitsap Fire and Rescue Station 54 Hintzville,,,,,,18237 Northwest Hintzville Road,Bremerton,WA,98312,-122.892205,47.563848,,
F,Fire,Central Kitsap Fire and Rescue Station 55 - Lake Tahuyeh,,,,,,314 Kingsway Northwest,Bremerton,WA,98312,-122.8425658,47.56771299,,
F,Fire,Central Kitsap Fire and Rescue Station 56 Seabeck / Nicholas,,,,,,6470 Seabeck Highway Northwest,Bremerton,WA,98312,-122.7641072,47.62241056,,
F,Fire,Central Kitsap Fire and Rescue Station 64 Chico,,,,,,4065 Chico Way Northwest,Bremerton,WA,98312,-122.7094164,47.60035071,,
F,Fire,Central Kitsap Fire and Rescue Station 65 - Wildcat Lake,,,,,,9340 Northwest Holly Road,Bremerton,WA,98312,-122.7741675,47.60498104,,
F,Fire,Centralia Fire Department,,,,,,512 North Pearl Street,Centralia,WA,98531,-122.9538374,46.72042709,,
F,Fire,Chehalis Fire Department,,,,,,455 Northwest Park Street,Chehalis,WA,98532,-122.9708115,46.66405811,,
F,Fire,Chelan County Fire District 1 Station 11 Sunnyslope / Olds,,,,,,206 Easy Street,Wenatchee,WA,98801,-120.3359607,47.47205324,,
F,Fire,Chelan County Fire District 1 Station 12 West Wenatchee,,,,,,480 North Western Avenue,Wenatchee,WA,98801,-120.3462064,47.42928123,,
F,Fire,Chelan County Fire District 1 Station 13 South Wenatchee / Appleyard,,,,,,1836 South Mission Avenue,Wenatchee,WA,98801,-120.3022027,47.39429713,,
F,Fire,Chelan County Fire District 1 Station 14 Squilchuck,,,,,,4852 Squilchuck Road,Wenatchee,WA,98801,-120.337533,47.33851,,
F,Fire,Chelan County Fire District 1 Station 17 Malaga Complex,,,,,,3760 West Malaga Road,Malaga,WA,98828,-120.2036258,47.36628605,,
F,Fire,Chelan County Fire District 1 Wenatchee Station 15,,,,,,320 Bohart Road,Wenatchee,WA,98801,-120.2939556,47.35998694,,
F,Fire,Chelan County Fire District 3,,,,,,228 Chumstick Highway,Leavenworth,WA,98826,-120.652331,47.600736,,
F,Fire,Chelan County Fire District 4,,,,,,2100 Cayuse Street,Plain,WA,98826,-120.661732,47.734009,,
F,Fire,Chelan County Fire District 5 Station 1,,,,,,250 West Manson Boulevard,Manson,WA,98831,-120.1632595,47.88604236,,
F,Fire,Chelan County Fire District 5 Station 2,,,,,,2010 Wapato Lake Road,Manson,WA,98831,-120.1418287,47.89955086,,
F,Fire,Chelan County Fire District 8,,,,,,46974 Entiat River Road,Entiat,WA,98822,-120.36512,47.748241,,
F,Fire,Chelan County Fire Protection District 7,,,,,,232 East Wapato Avenue,Chelan,WA,98816,-120.0024052,47.83854853,,
F,Fire,Cheney Fire Department,,,,,,611 4th Street,Cheney,WA,99004-1617,-117.5767441,47.48973223,,
F,Fire,City of Buckley Fire Department,,,,,,151 South Cedar Street,Buckley,WA,98321,-122.0283383,47.16281572,,
F,Fire,City of Colfax Fire Department,,,,,,400 North Mill Street,Colfax,WA,99111,-117.3634637,46.88328782,,
F,Fire,City of DuPont Fire Department,,,,,,1780 Civic Drive,Dupont,WA,98327,-122.6479381,47.1053802,,
F,Fire,City of Edmonds Fire Department Station 16,,,,,,8429 196th Street Southwest,Edmonds,WA,98026,-122.3472499,47.82150224,,
F,Fire,City of Edmonds Fire Department Station 17,,,,,,275 6th Avenue North,Edmonds,WA,98020,-122.3749111,47.81196956,,
F,Fire,City of Edmonds Fire Department Station 20,,,,,,23009 88th Avenue West,Edmonds,WA,98026,-122.3517741,47.79030616,,
F,Fire,City of Everett Fire Department Station 1,,,,,,3619 Rucker Avenue,Everett,WA,98201,-122.2110602,47.96958123,,
F,Fire,City of Everett Fire Department Station 2,,,,,,2201 16th Street,Everett,WA,98201,-122.1995548,47.99632312,,
F,Fire,City of Everett Fire Department Station 4,,,,,,5920 Glenwood Avenue,Everett,WA,98203,-122.243356,47.943923,,
F,Fire,City of Everett Fire Department Station 5,,,,,,1600 Madison Street,Everett,WA,98203,-122.2106329,47.93623494,,
F,Fire,City of Everett Fire Department Station 6,,,,,,9520 Evergreen Way,Everett,WA,98204,-122.2375037,47.91181177,,
F,Fire,City of Everett Fire Department Station 7,,,,,,11221 Silver Lake Road,Everett,WA,98208,-122.2163186,47.89059833,,
F,Fire,City of Kittitas Fire Department,,,,,,207 North Main Street,Kittitas,WA,98934,-120.5485398,46.99350968,,
F,Fire,City of Lynnwood Fire Department Station 14 Blue Ridge,,,,,,18800 68th Avenue West,Lynnwood,WA,98036,-122.3250904,47.82850889,,
F,Fire,City of Lynnwood Fire Department Station 15 Civic Center,,,,,,18800 44th Avenue West,Lynnwood,WA,98036,-122.2924106,47.82816777,,
F,Fire,City of Ocean Shores Fire and Emergency Care Department,,,,,,676 Point Brown Avenue Northeast,Ocean Shores,WA,98569,-124.1612257,47.00701317,,
F,Fire,City of Oroville Fire Department,,,,,,1300 Ironwood Street,Oroville,WA,98844,-119.437174,48.93887412,,
F,Fire,City of Othello Fire Station,,,,,,250 South Broadway Avenue,Othello,WA,99344,-119.1757063,46.82384892,,
F,Fire,City of Westport Fire Department,,,,,,170 West Spokane Avenue,Westport,WA,98595,-124.105052,46.88939135,,
F,Fire,Clallam County District 4 Station 2,,,,,,55922 State Highway 112,Joyce,WA,98363,-123.63567,48.117348,,
F,Fire,Clallam County Fire District 2 Station 21,,,,,,508 North Baker Street,Port Angeles,WA,98362,-123.3929987,48.10889519,,
F,Fire,Clallam County Fire District 2 Station 23 Black Diamond,,,,,,1992 Black Diamond Road,Portangeles,WA,98363,-123.4722404,48.08481401,,
F,Fire,Clallam County Fire District 2 Station 24 - Shadow Mountain,,,,,,232957 West US Highway 101,Port Angeles,WA,98363,-123.710233,48.084998,,
F,Fire,Clallam County Fire District 2 Station 25 Deer Park,,,,,,22 Prospect Place,Port Angeles,WA,98362,-123.3452938,48.10053468,,
F,Fire,Clallam County Fire District 3 Station 1 Dungeness,,,,,,1647 Sequim - Dungeness Way,Sequim,WA,98382,-123.102199,48.10354968,,
F,Fire,Clallam County Fire District 3 Station 32 R - Corner,,,,,,256702 US Highway 101,Port Angeles,WA,98362,-123.266659,48.09279316,,
F,Fire,Clallam County Fire District 3 Station 33 - Carlsborg,,,,,,70 Carlsborg Road,Sequim,WA,98382,-123.1729285,48.08051961,,
F,Fire,Clallam County Fire District 3 Station 34 - Sequim,,,,,,323 North 5th Avenue,Sequim,WA,98382,-123.1131366,48.08172728,,
F,Fire,Clallam County Fire District 3 Station 35 - Diamond Point,,,,,,121 Sunshine Avenue,Sequim,WA,98382,-122.9325883,48.09184184,,
F,Fire,Clallam County Fire District 3 Station 6 - Lost Mountain,,,,,,40 Texas Valley Road,Sequim,WA,98382,-123.1819869,48.01036344,,
F,Fire,Clallam County Fire District 3 Station 7 Blyn,,,,,,54 Sophus Road,Sequim,WA,98382,-123.0046274,48.02020676,,
F,Fire,Clallam County Fire District 4 Station 1,,,,,,51250 State Highway 112,Joyce,WA,98363,-123.728429,48.133709,,
F,Fire,Clallam County Fire District 5 Headquarters Station 1,,,,,,60 Eagle Crest Way,Clallam Bay,WA,98326,-124.2605959,48.24839066,,
F,Fire,Clallam County Fire District 5 Station 2,,,,,,Sekiu International Airport,Sekiu,WA,98381,-124.397803,48.288633,,
F,Fire,Clallam County Fire Protection District 2 Station 22,,,,,,700 Power Plant Road,Port Angeles,WA,98363,-123.5396487,48.10092652,,
F,Fire,Clark County Fire and Rescue Station 21,,,,,,911 North 65th Avenue,Ridgefield,WA,98642,-122.682427,45.81856393,,
F,Fire,Clark County Fire and Rescue Station 22,,,,,,29800 Northeast 112th Avenue,Battle Ground,WA,98604,-122.5582636,45.83706466,,
F,Fire,Clark County Fire and Rescue Station 23,,,,,,414 East Cedar Avenue,La Center,WA,98629,-122.6690837,45.86276516,,
F,Fire,Clark County Fire and Rescue Station 24,,,,,,117 North 3rd Avenue,Ridgefield,WA,98642,-122.7450495,45.81546355,,
F,Fire,Clark County Fire and Rescue Station 25 Woodland Fire Department,,,,,,314 Northwest 389th Street,Clark,WA,98674,-122.6743273,45.90247394,,
F,Fire,Clark County Fire and Rescue Station 26,,,,,,21609 Northeast 72nd Avenue,Battle Ground,WA,98604,-122.6000964,45.778057,,
F,Fire,Clark County Fire and Rescue Station 28 Woodland Fire Department,,,,,,1711 Lewis River Road,Woodland,WA,98674,-122.7397823,45.91727991,,
F,Fire,Clark County Fire District 10 Station 1,,,,,,21605 Northeast 399th Street,Amboy,WA,98601,-122.451689,45.910489,,
F,Fire,Clark County Fire District 10 Station 103,,,,,,37604 Notheast 119th Avenue,La Center,WA,98629,-122.615416,45.881459,,
F,Fire,Clark County Fire District 10 Station 104,,,,,,9813 Northeast Cedar Creek Road,Woodland,WA,98674,-122.5697733,45.93105786,,
F,Fire,Clark County Fire District 10 Station 106,,,,,,24706 Notheast Columbia Tie Road,Amboy,WA,98601,-122.450194,45.923556,,
F,Fire,Clark County Fire District 10 Station 2,,,,,,42207 Northeast Yale Bridge Road,Amboy,WA,98601,-122.3796214,45.9267326,,
F,Fire,Clark County Fire District 10 Station 5,,,,,,15718 Northeast Fargher Lake Highway,Yacolt,WA,98675,-122.5100467,45.88926756,,
F,Fire,Clark County Fire District 12 Ridgefield/la Center Station 5,,,,,,38615 Northeast 41st Avenue,La Center,WA,98629,-122.628903,45.90016242,,
